,site
8982,4.440892098500626e-16
8983,-8.881784197001252e-16
8984,0.0
8985,-4.440892098500626e-16
8986,-8.881784197001252e-16
8987,-8.881784197001252e-16
8988,0.0
8989,-2.220446049250313e-16
8990,0.0
8991,0.0
8992,0.0
8993,0.0
8994,0.0
8995,8.326672684688674e-17
8996,0.0
8997,0.0
8998,0.0
8999,0.0
9000,0.0
9001,0.0
9002,0.0
9003,0.0
9004,0.0
9005,0.0
9006,0.0
9007,0.0
9008,0.0
9009,0.0
9010,0.0
9011,0.0
9012,0.0
9013,0.0
9014,0.0
9015,0.0
9016,0.0
9017,0.0
9018,0.0
9019,0.0
9020,0.0
9021,0.0
9022,0.0
9023,0.0
9024,0.0
9025,0.0
9026,0.0
9027,0.0
9028,0.0
9029,0.0
9030,0.0
9031,0.0
9032,0.0
9033,-2.220446049250313e-16
9034,0.0
9035,0.0
9036,0.0
9037,0.0
9038,0.0
9039,0.0
9040,0.0
9041,0.0
9042,0.0
9043,0.0
9044,0.0
9045,0.0
9046,0.0
9047,1.1102230246251565e-16
9048,2.220446049250313e-16
9049,4.440892098500626e-16
9050,-2.220446049250313e-16
9051,-5.551115123125783e-16
9052,0.0
9053,-4.440892098500626e-16
9054,4.440892098500626e-16
9055,-2.220446049250313e-16
9056,2.220446049250313e-16
9057,-4.440892098500626e-16
9058,6.661338147750939e-16
9059,-4.440892098500626e-16
9060,4.440892098500626e-16
9061,0.0
9062,6.661338147750939e-16
9063,-4.440892098500626e-16
9064,-6.661338147750939e-16
9065,8.881784197001252e-16
9066,-4.440892098500626e-16
9067,0.0
9068,8.881784197001252e-16
9069,-6.661338147750939e-16
9070,4.440892098500626e-16
9071,-8.881784197001252e-16
9072,8.881784197001252e-16
9073,0.0
9074,0.0
9075,1.4710455076283324e-15
9076,2.220446049250313e-16
9077,-2.220446049250313e-16
9078,8.881784197001252e-16
9079,4.440892098500626e-16
9080,-6.661338147750939e-16
9081,4.440892098500626e-16
9082,-2.220446049250313e-16
9083,2.220446049250313e-16
9084,-4.440892098500626e-16
9085,-2.220446049250313e-16
9086,-2.220446049250313e-16
9087,2.220446049250313e-16
9088,0.0
9089,0.0
9090,0.0
9091,0.0
9092,0.0
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,0.0
9098,0.0
9099,0.0
9100,0.0
9101,0.0
9102,0.0
9103,0.0
9104,0.0
9105,0.0
9106,0.0
9107,0.0
9108,0.0
9109,0.0
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,0.0
9117,0.0
9118,0.0
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,0.0
9125,0.0
9126,0.0
9127,0.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,0.0
9133,0.0
9134,0.0
9135,1.1102230246251565e-16
9136,0.0
9137,-1.1102230246251565e-16
9138,0.0
9139,0.0
9140,0.0
9141,0.0
9142,0.0
9143,0.0
9144,0.0
9145,0.0
9146,0.0
9147,-1.1102230246251565e-16
9148,1.1102230246251565e-16
9149,0.0
9150,-1.1102230246251565e-16
9151,1.1102230246251565e-16
9152,-1.1102230246251565e-16
9153,-2.220446049250313e-16
9154,1.1102230246251565e-16
9155,0.0
9156,1.1102230246251565e-16
9157,1.1102230246251565e-16
9158,-1.1102230246251565e-16
9159,0.0
9160,3.3306690738754696e-16
9161,3.3306690738754696e-16
9162,-3.3306690738754696e-16
9163,4.440892098500626e-16
9164,0.0
9165,-2.220446049250313e-16
9166,1.1102230246251565e-16
9167,0.0
9168,0.0
9169,1.1102230246251565e-16
9170,0.0
9171,1.1102230246251565e-16
9172,0.0
9173,0.0
9174,0.0
9175,0.0
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,1.1102230246251565e-16
9181,1.1102230246251565e-16
9182,0.0
9183,0.0
9184,0.0
9185,0.0
9186,0.0
9187,0.0
9188,0.0
9189,0.0
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
9207,0.0
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.0
9222,0.0
9223,2.220446049250313e-16
9224,0.0
9225,0.0
9226,2.220446049250313e-16
9227,0.0
9228,0.0
9229,0.0
9230,0.0
9231,0.0
9232,0.0
9233,0.0
9234,0.0
9235,0.0
9236,-2.220446049250313e-16
9237,0.0
9238,0.0
9239,-1.1102230246251565e-16
9240,0.0
9241,-1.1102230246251565e-16
9242,0.0
9243,0.0
9244,0.0
9245,0.0
9246,0.0
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,0.0
9252,4.440892098500626e-16
9253,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0
9258,0.0
9259,0.0
9260,0.0
9261,0.0
9262,0.0
9263,0.0
9264,0.0
9265,0.0
9266,0.0
9267,0.0
9268,0.0
9269,0.0
9270,0.0
9271,0.0
9272,0.0
9273,0.0
9274,0.0
9275,0.0
9276,0.0
9277,0.0
9278,0.0
9279,0.0
9280,0.0
9281,0.0
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,0.0
9291,0.0
9292,0.0
9293,0.0
9294,0.0
9295,0.0
9296,0.0
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,0.0
9302,0.0
9303,0.0
9304,0.0
9305,0.0
9306,0.0
9307,0.0
9308,0.0
9309,0.0
9310,0.0
9311,0.0
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
9317,0.0
9318,0.0
9319,0.0
9320,0.0
9321,0.0
9322,0.0
9323,0.0
9324,0.0
9325,0.0
9326,0.0
9327,-8.326672684688674e-17
9328,0.0
9329,0.0
9330,0.0
9331,0.0
9332,-2.220446049250313e-16
9333,0.0
9334,0.0
9335,0.0
9336,0.0
9337,0.0
9338,0.0
9339,0.0
9340,0.0
9341,0.0
9342,0.0
9343,0.0
9344,0.0
9345,0.0
9346,0.0
9347,0.0
9348,0.0
9349,0.0
9350,-1.1102230246251565e-16
9351,0.0
9352,-8.881784197001252e-16
9353,-4.440892098500626e-16
9354,4.440892098500626e-16
9355,-4.440892098500626e-16
9356,4.440892098500626e-16
9357,4.440892098500626e-16
9358,-4.440892098500626e-16
9359,0.0
9360,-4.440892098500626e-16
9361,-8.881784197001252e-16
9362,0.0
9363,5.828670879282072e-16
9364,4.440892098500626e-16
9365,8.881784197001252e-16
9366,0.0
9367,-4.440892098500626e-16
9368,0.0
9369,0.0
9370,0.0
9371,0.0
9372,0.0
9373,0.0
9374,0.0
9375,0.0
9376,0.0
9377,0.0
9378,0.0
9379,0.0
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,-1.1102230246251565e-16
9388,0.0
9389,0.0
9390,0.0
9391,0.0
9392,0.0
9393,0.0
9394,0.0
9395,0.0
9396,0.0
9397,0.0
9398,0.0
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,0.0
9407,0.0
9408,0.0
9409,0.0
9410,0.0
9411,0.0
9412,0.0
9413,0.0
9414,0.0
9415,0.0
9416,2.220446049250313e-16
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,-8.326672684688674e-17
9426,0.0
9427,0.0
9428,0.0
9429,-2.220446049250313e-16
9430,0.0
9431,0.0
9432,4.440892098500626e-16
9433,4.440892098500626e-16
9434,0.0
9435,-6.245004513516506e-16
9436,0.0
9437,4.440892098500626e-16
9438,0.0
9439,-8.881784197001252e-16
9440,-4.440892098500626e-16
9441,8.881784197001252e-16
9442,0.0
9443,0.0
9444,-4.440892098500626e-16
9445,0.0
9446,0.0
9447,1.1102230246251565e-16
9448,0.0
9449,-4.440892098500626e-16
9450,-8.881784197001252e-16
9451,-8.881784197001252e-16
9452,-8.881784197001252e-16
9453,0.0
9454,-4.440892098500626e-16
9455,-4.440892098500626e-16
9456,4.440892098500626e-16
9457,-4.440892098500626e-16
9458,8.881784197001252e-16
9459,-4.440892098500626e-16
9460,0.0
9461,-4.440892098500626e-16
9462,0.0
9463,0.0
9464,4.440892098500626e-16
9465,4.440892098500626e-16
9466,4.440892098500626e-16
9467,-4.440892098500626e-16
9468,-2.220446049250313e-16
9469,4.440892098500626e-16
9470,-4.440892098500626e-16
9471,2.220446049250313e-16
9472,0.0
9473,0.0
9474,0.0
9475,0.0
9476,0.0
9477,0.0
9478,0.0
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,-8.326672684688674e-17
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,2.220446049250313e-16
9527,0.0
9528,0.0
9529,0.0
9530,0.0
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.0
9540,0.0
9541,-4.440892098500626e-16
9542,0.0
9543,0.0
9544,0.0
9545,-8.881784197001252e-16
9546,0.0
9547,0.0
9548,0.0
9549,3.3306690738754696e-16
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,0.0
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,0.0
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,0.0
9567,0.0
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,-8.326672684688674e-17
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,-2.220446049250313e-16
9617,-2.220446049250313e-16
9618,0.0
9619,0.0
9620,2.220446049250313e-16
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,4.440892098500626e-16
9626,4.440892098500626e-16
9627,0.0
9628,0.0
9629,-4.440892098500626e-16
9630,-5.551115123125783e-16
9631,4.440892098500626e-16
9632,4.440892098500626e-16
9633,0.0
9634,-8.881784197001252e-16
9635,4.440892098500626e-16
9636,4.440892098500626e-16
9637,-4.440892098500626e-16
9638,0.0
9639,4.440892098500626e-16
9640,-4.440892098500626e-16
9641,-4.440892098500626e-16
9642,0.0
9643,0.0
9644,0.0
9645,0.0
9646,0.0
9647,0.0
9648,8.881784197001252e-16
9649,-8.881784197001252e-16
9650,-8.881784197001252e-16
9651,4.440892098500626e-16
9652,0.0
9653,-4.440892098500626e-16
9654,-4.440892098500626e-16
9655,-8.881784197001252e-16
9656,0.0
9657,2.220446049250313e-16
9658,2.220446049250313e-16
9659,-2.220446049250313e-16
9660,-2.220446049250313e-16
9661,2.220446049250313e-16
9662,0.0
9663,0.0
9664,0.0
9665,0.0
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,0.0
9671,0.0
9672,0.0
9673,0.0
9674,0.0
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,0.0
9684,0.0
9685,0.0
9686,0.0
9687,0.0
9688,0.0
9689,0.0
9690,0.0
9691,0.0
9692,0.0
9693,0.0
9694,0.0
9695,0.0
9696,0.0
9697,0.0
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,0.0
9706,0.0
9707,0.0
9708,0.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,0.0
9714,0.0
9715,-2.220446049250313e-16
9716,-1.1102230246251565e-16
9717,0.0
9718,-2.220446049250313e-16
9719,0.0
9720,1.1102230246251565e-16
9721,0.0
9722,0.0
9723,0.0
9724,0.0
9725,-4.440892098500626e-16
9726,4.440892098500626e-16
9727,-2.220446049250313e-16
9728,-4.440892098500626e-16
9729,4.440892098500626e-16
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.0
9736,-4.440892098500626e-16
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,2.220446049250313e-16
9742,2.220446049250313e-16
9743,8.881784197001252e-16
9744,0.0
9745,0.0
9746,0.0
9747,0.0
9748,4.440892098500626e-16
9749,-4.440892098500626e-16
9750,-2.220446049250313e-16
9751,-2.220446049250313e-16
9752,0.0
9753,0.0
9754,0.0
9755,0.0
9756,-3.3306690738754696e-16
9757,2.220446049250313e-16
9758,3.3306690738754696e-16
9759,-1.1102230246251565e-16
9760,0.0
9761,0.0
9762,0.0
9763,0.0
9764,0.0
9765,0.0
9766,0.0
9767,0.0
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,0.0
9777,0.0
9778,0.0
9779,0.0
9780,0.0
9781,0.0
9782,0.0
9783,0.0
9784,0.0
9785,0.0
9786,0.0
9787,0.0
9788,0.0
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,0.0
9801,0.0
9802,0.0
9803,1.1102230246251565e-16
9804,0.0
9805,0.0
9806,0.0
9807,0.0
9808,0.0
9809,0.0
9810,0.0
9811,1.1102230246251565e-16
9812,0.0
9813,0.0
9814,0.0
9815,0.0
9816,-2.220446049250313e-16
9817,2.220446049250313e-16
9818,0.0
9819,-1.1102230246251565e-16
9820,-3.3306690738754696e-16
9821,-2.220446049250313e-16
9822,-1.1102230246251565e-16
9823,-4.440892098500626e-16
9824,-2.220446049250313e-16
9825,0.0
9826,-4.440892098500626e-16
9827,2.220446049250313e-16
9828,3.3306690738754696e-16
9829,-1.1102230246251565e-16
9830,2.220446049250313e-16
9831,0.0
9832,7.771561172376096e-16
9833,-2.220446049250313e-16
9834,-1.1102230246251565e-16
9835,2.220446049250313e-16
9836,2.220446049250313e-16
9837,-1.1102230246251565e-16
9838,3.3306690738754696e-16
9839,-3.3306690738754696e-16
9840,1.1102230246251565e-16
9841,6.661338147750939e-16
9842,-4.440892098500626e-16
9843,2.498001805406602e-16
9844,-7.771561172376096e-16
9845,-7.771561172376096e-16
9846,-1.1102230246251565e-16
9847,-7.771561172376096e-16
9848,-6.661338147750939e-16
9849,-6.661338147750939e-16
9850,-6.661338147750939e-16
9851,3.3306690738754696e-16
9852,-2.220446049250313e-16
9853,1.1102230246251565e-16
9854,-1.1102230246251565e-16
9855,3.3306690738754696e-16
9856,1.1102230246251565e-16
9857,0.0
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,0.0
9865,0.0
9866,0.0
9867,0.0
9868,0.0
9869,0.0
9870,0.0
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,0.0
9882,0.0
9883,0.0
9884,0.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,0.0
9893,0.0
9894,0.0
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.0
9900,2.220446049250313e-16
9901,0.0
9902,0.0
9903,0.0
9904,0.0
9905,0.0
9906,0.0
9907,-8.326672684688674e-17
9908,-2.220446049250313e-16
9909,0.0
9910,0.0
9911,0.0
9912,-2.7755575615628914e-17
9913,0.0
9914,4.440892098500626e-16
9915,0.0
9916,-4.440892098500626e-16
9917,-4.440892098500626e-16
9918,-4.440892098500626e-16
9919,4.440892098500626e-16
9920,-4.440892098500626e-16
9921,8.881784197001252e-16
9922,0.0
9923,-9.992007221626409e-16
9924,4.440892098500626e-16
9925,-4.440892098500626e-16
9926,4.440892098500626e-16
9927,0.0
9928,4.440892098500626e-16
9929,0.0
9930,-4.440892098500626e-16
9931,0.0
9932,0.0
9933,0.0
9934,0.0
9935,0.0
9936,0.0
9937,4.440892098500626e-16
9938,4.440892098500626e-16
9939,0.0
9940,-4.440892098500626e-16
9941,0.0
9942,4.440892098500626e-16
9943,0.0
9944,3.3306690738754696e-16
9945,0.0
9946,4.440892098500626e-16
9947,2.220446049250313e-16
9948,2.220446049250313e-16
9949,-2.220446049250313e-16
9950,2.220446049250313e-16
9951,-4.440892098500626e-16
9952,0.0
9953,0.0
9954,0.0
9955,0.0
9956,0.0
9957,0.0
9958,0.0
9959,0.0
9960,0.0
9961,0.0
9962,0.0
9963,0.0
9964,0.0
9965,0.0
9966,0.0
9967,0.0
9968,0.0
9969,0.0
9970,0.0
9971,0.0
9972,0.0
9973,0.0
9974,0.0
9975,0.0
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,0.0
9990,-8.326672684688674e-17
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,2.220446049250313e-16
10004,0.0
10005,0.0
10006,0.0
10007,2.220446049250313e-16
10008,4.996003610813204e-16
10009,4.440892098500626e-16
10010,4.440892098500626e-16
10011,0.0
10012,0.0
10013,-8.881784197001252e-16
10014,2.42861286636753e-16
10015,4.440892098500626e-16
10016,-8.881784197001252e-16
10017,-4.440892098500626e-16
10018,-4.440892098500626e-16
10019,-4.440892098500626e-16
10020,4.440892098500626e-16
10021,8.881784197001252e-16
10022,4.440892098500626e-16
10023,-4.440892098500626e-16
10024,-8.881784197001252e-16
10025,-4.440892098500626e-16
10026,-4.440892098500626e-16
10027,8.881784197001252e-16
10028,8.881784197001252e-16
10029,-4.440892098500626e-16
10030,0.0
10031,4.440892098500626e-16
10032,-8.881784197001252e-16
10033,-4.440892098500626e-16
10034,0.0
10035,1.0269562977782698e-15
10036,0.0
10037,8.881784197001252e-16
10038,4.440892098500626e-16
10039,4.440892098500626e-16
10040,0.0
10041,4.440892098500626e-16
10042,2.220446049250313e-16
10043,4.440892098500626e-16
10044,0.0
10045,-1.1102230246251565e-16
10046,2.220446049250313e-16
10047,-2.220446049250313e-16
10048,0.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,-8.326672684688674e-17
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,-2.220446049250313e-16
10103,-2.220446049250313e-16
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,0.0
10123,-1.1102230246251565e-16
10124,0.0
10125,0.0
10126,0.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,0.0
10136,0.0
10137,0.0
10138,-2.220446049250313e-16
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.0
10147,0.0
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,0.0
10175,0.0
10176,0.0
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,-2.220446049250313e-16
10187,0.0
10188,0.0
10189,0.0
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,-8.326672684688674e-17
10195,-2.220446049250313e-16
10196,0.0
10197,2.220446049250313e-16
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,0.0
10209,0.0
10210,-5.551115123125783e-16
10211,0.0
10212,0.0
10213,0.0
10214,4.440892098500626e-16
10215,0.0
10216,-4.440892098500626e-16
10217,4.440892098500626e-16
10218,4.440892098500626e-16
10219,-4.440892098500626e-16
10220,4.440892098500626e-16
10221,4.440892098500626e-16
10222,4.440892098500626e-16
10223,0.0
10224,0.0
10225,0.0
10226,8.881784197001252e-16
10227,-4.440892098500626e-16
10228,4.440892098500626e-16
10229,-8.881784197001252e-16
10230,-8.881784197001252e-16
10231,8.881784197001252e-16
10232,-4.440892098500626e-16
10233,0.0
10234,-4.440892098500626e-16
10235,2.220446049250313e-16
10236,0.0
10237,-3.3306690738754696e-16
10238,0.0
10239,-2.220446049250313e-16
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,0.0
10251,0.0
10252,0.0
10253,0.0
10254,0.0
10255,0.0
10256,0.0
10257,0.0
10258,0.0
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,0.0
10266,0.0
10267,0.0
10268,0.0
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,0.0
10274,0.0
10275,0.0
10276,0.0
10277,-2.220446049250313e-16
10278,-8.326672684688674e-17
10279,0.0
10280,0.0
10281,0.0
10282,0.0
10283,0.0
10284,2.220446049250313e-16
10285,0.0
10286,0.0
10287,0.0
10288,0.0
10289,0.0
10290,0.0
10291,2.220446049250313e-16
10292,0.0
10293,0.0
10294,0.0
10295,0.0
10296,0.0
10297,-4.440892098500626e-16
10298,0.0
10299,0.0
10300,-4.440892098500626e-16
10301,0.0
10302,4.440892098500626e-16
10303,4.440892098500626e-16
10304,4.440892098500626e-16
10305,8.881784197001252e-16
10306,-4.440892098500626e-16
10307,-8.881784197001252e-16
10308,0.0
10309,0.0
10310,0.0
10311,-1.1102230246251565e-16
10312,0.0
10313,0.0
10314,0.0
10315,0.0
10316,0.0
10317,0.0
10318,0.0
10319,0.0
10320,-4.440892098500626e-16
10321,4.440892098500626e-16
10322,0.0
10323,0.0
10324,-4.440892098500626e-16
10325,4.440892098500626e-16
10326,4.440892098500626e-16
10327,-4.440892098500626e-16
10328,0.0
10329,0.0
10330,0.0
10331,0.0
10332,0.0
10333,2.220446049250313e-16
10334,-2.220446049250313e-16
10335,0.0
10336,0.0
10337,0.0
10338,0.0
10339,0.0
10340,0.0
10341,0.0
10342,0.0
10343,0.0
10344,0.0
10345,0.0
10346,0.0
10347,0.0
10348,0.0
10349,0.0
10350,0.0
10351,0.0
10352,0.0
10353,0.0
10354,0.0
10355,0.0
10356,0.0
10357,0.0
10358,0.0
10359,0.0
10360,0.0
10361,0.0
10362,0.0
10363,0.0
10364,0.0
10365,0.0
10366,0.0
10367,0.0
10368,0.0
10369,0.0
10370,0.0
10371,0.0
10372,0.0
10373,0.0
10374,0.0
10375,0.0
10376,0.0
10377,0.0
10378,0.0
10379,0.0
10380,0.0
10381,0.0
10382,0.0
10383,0.0
10384,2.220446049250313e-16
10385,0.0
10386,0.0
10387,2.220446049250313e-16
10388,0.0
10389,-8.326672684688674e-17
10390,0.0
10391,0.0
10392,-6.661338147750939e-16
10393,-2.220446049250313e-16
10394,0.0
10395,-1.1102230246251565e-16
10396,2.220446049250313e-16
10397,6.661338147750939e-16
10398,-8.881784197001252e-16
10399,2.220446049250313e-16
10400,8.881784197001252e-16
10401,-4.440892098500626e-16
10402,0.0
10403,0.0
10404,-2.220446049250313e-16
10405,4.440892098500626e-16
10406,4.440892098500626e-16
10407,-2.220446049250313e-16
10408,-6.661338147750939e-16
10409,-4.440892098500626e-16
10410,-4.440892098500626e-16
10411,-8.881784197001252e-16
10412,2.220446049250313e-16
10413,-2.220446049250313e-16
10414,-8.881784197001252e-16
10415,-4.440892098500626e-16
10416,-4.440892098500626e-16
10417,-4.440892098500626e-16
10418,0.0
10419,4.440892098500626e-16
10420,8.881784197001252e-16
10421,2.220446049250313e-16
10422,4.440892098500626e-16
10423,4.440892098500626e-16
10424,0.0
10425,4.440892098500626e-16
10426,-2.220446049250313e-16
10427,-8.881784197001252e-16
10428,3.3306690738754696e-16
10429,-1.1102230246251565e-16
10430,0.0
10431,-3.3306690738754696e-16
10432,0.0
10433,0.0
10434,0.0
10435,0.0
10436,0.0
10437,0.0
10438,0.0
10439,0.0
10440,0.0
10441,0.0
10442,0.0
10443,0.0
10444,0.0
10445,0.0
10446,0.0
10447,0.0
10448,0.0
10449,0.0
10450,0.0
10451,0.0
10452,0.0
10453,0.0
10454,0.0
10455,0.0
10456,0.0
10457,0.0
10458,0.0
10459,0.0
10460,0.0
10461,0.0
10462,0.0
10463,0.0
10464,0.0
10465,0.0
10466,0.0
10467,0.0
10468,0.0
10469,0.0
10470,0.0
10471,0.0
10472,0.0
10473,0.0
10474,0.0
10475,0.0
10476,0.0
10477,1.1102230246251565e-16
10478,0.0
10479,0.0
10480,0.0
10481,0.0
10482,0.0
10483,0.0
10484,-1.1102230246251565e-16
10485,0.0
10486,1.1102230246251565e-16
10487,-2.220446049250313e-16
10488,2.220446049250313e-16
10489,0.0
10490,1.1102230246251565e-16
10491,2.220446049250313e-16
10492,-2.220446049250313e-16
10493,0.0
10494,0.0
10495,0.0
10496,1.1102230246251565e-16
10497,-2.220446049250313e-16
10498,2.220446049250313e-16
10499,-2.220446049250313e-16
10500,0.0
10501,0.0
10502,0.0
10503,0.0
10504,0.0
10505,0.0
10506,2.220446049250313e-16
10507,1.1102230246251565e-16
10508,1.1102230246251565e-16
10509,-1.1102230246251565e-16
10510,-2.220446049250313e-16
10511,0.0
10512,2.220446049250313e-16
10513,-1.1102230246251565e-16
10514,1.1102230246251565e-16
10515,2.220446049250313e-16
10516,-1.1102230246251565e-16
10517,1.1102230246251565e-16
10518,0.0
10519,0.0
10520,-2.220446049250313e-16
10521,0.0
10522,0.0
10523,0.0
10524,0.0
10525,3.3306690738754696e-16
10526,-1.1102230246251565e-16
10527,-1.1102230246251565e-16
10528,0.0
10529,0.0
10530,0.0
10531,0.0
10532,0.0
10533,0.0
10534,0.0
10535,0.0
10536,0.0
10537,0.0
10538,0.0
10539,0.0
10540,0.0
10541,0.0
10542,0.0
10543,0.0
10544,0.0
10545,0.0
10546,0.0
10547,0.0
